booking_id,customer_id,stylist_id,service_type,booking_date,booking_hour,day_of_week,lead_time_days,duration_mins,price,showed_up,loyalty_tier,location,age,gender,hist_noshow_rate
BK01158,CUST0477,STYLIST02,Haircut,2024-09-28,16,5,0,30,293,1,Bronze,Bangalore,51,Female,0.0
BK01159,CUST0360,STYLIST04,Bridal Package,2026-02-08,18,6,1,180,9660,1,Silver,Nellore,34,Male,0.2222222222222222
BK01160,CUST0270,STYLIST01,Hair Spa,2024-09-15,16,6,14,60,865,1,Gold,Nellore,37,Female,0.0625
BK01161,CUST0105,STYLIST09,Manicure,2025-02-18,12,1,14,45,356,1,Silver,Hyderabad,33,Female,0.2727272727272727
BK01162,CUST0134,STYLIST01,Facial,2025-02-26,16,2,7,60,902,1,Gold,Chennai,64,Female,0.06666666666666665
BK01163,CUST0187,STYLIST03,Waxing,2026-04-21,13,1,14,30,214,1,Silver,Nellore,31,Male,0.0
BK01164,CUST0382,STYLIST07,Pedicure,2025-04-24,11,3,0,45,642,1,Bronze,Nellore,40,Female,0.2142857142857143
BK01165,CUST0478,STYLIST08,Hair Colour,2024-05-22,17,2,1,90,1238,1,Gold,Nellore,35,Female,0.15384615384615385
BK01166,CUST0028,STYLIST07,Waxing,2024-09-09,11,0,0,30,321,0,Bronze,Nellore,31,Female,0.25
BK01167,CUST0435,STYLIST05,Facial,2026-01-16,12,4,14,60,908,1,Bronze,Nellore,39,Female,0.2666666666666667
BK01168,CUST0429,STYLIST01,Facial,2025-06-30,15,0,0,60,733,1,Platinum,Nellore,52,Female,0.06666666666666665
BK01169,CUST0209,STYLIST03,Hair Colour,2025-12-25,16,3,7,90,1347,0,Bronze,Nellore,28,Female,0.25
BK01170,CUST0053,STYLIST04,Haircut,2024-10-25,11,4,2,30,391,1,Silver,Hyderabad,18,Female,0.33333333333333337
BK01171,CUST0415,STYLIST01,Facial,2024-07-14,12,6,1,60,790,1,Bronze,Nellore,43,Female,0.09090909090909094
BK01172,CUST0270,STYLIST02,Hair Colour,2024-05-26,17,6,1,90,1400,1,Gold,Nellore,37,Female,0.0625
BK01173,CUST0197,STYLIST02,Manicure,2024-11-12,11,1,7,45,405,1,Bronze,Hyderabad,29,Male,0.19999999999999996
BK01174,CUST0081,STYLIST08,Waxing,2026-02-21,10,5,0,30,322,1,Bronze,Hyderabad,43,Male,0.0
BK01175,CUST0364,STYLIST10,Hair Colour,2025-03-22,13,5,1,90,1166,0,Gold,Nellore,57,Female,0.11764705882352944
BK01176,CUST0094,STYLIST04,Pedicure,2025-01-03,11,4,1,45,467,1,Bronze,Nellore,24,Female,0.30000000000000004
BK01177,CUST0292,STYLIST05,Hair Colour,2024-07-26,18,4,1,90,1717,1,Silver,Chennai,28,Male,0.11764705882352944
BK01178,CUST0020,STYLIST07,Hair Colour,2025-06-26,18,3,0,90,1012,1,Bronze,Nellore,52,Female,0.0
BK01179,CUST0460,STYLIST09,Facial,2025-02-27,18,3,7,60,651,1,Bronze,Bangalore,27,Female,0.16666666666666663
BK01180,CUST0077,STYLIST04,Facial,2024-07-05,17,4,0,60,765,1,Bronze,Hyderabad,50,Male,0.3076923076923077
BK01181,CUST0467,STYLIST02,Hair Colour,2026-03-01,17,6,0,90,1105,1,Bronze,Nellore,62,Male,0.2222222222222222
BK01182,CUST0086,STYLIST03,Facial,2024-09-16,17,0,2,60,1051,1,Bronze,Nellore,41,Female,0.09999999999999998
BK01183,CUST0003,STYLIST06,Haircut,2025-11-10,12,0,7,30,304,0,Platinum,Nellore,45,Male,0.19999999999999996
BK01184,CUST0185,STYLIST04,Waxing,2024-06-25,17,1,1,30,336,1,Bronze,Nellore,37,Male,0.0
BK01185,CUST0064,STYLIST04,Hair Spa,2024-09-13,12,4,0,60,766,0,Silver,Nellore,56,Female,0.23076923076923073
BK01186,CUST0395,STYLIST01,Pedicure,2025-01-05,20,6,3,45,565,0,Silver,Hyderabad,19,Female,0.19999999999999996
BK01187,CUST0457,STYLIST07,Bridal Package,2024-07-09,19,1,1,180,5475,1,Platinum,Nellore,46,Female,0.11111111111111116
BK01188,CUST0404,STYLIST02,Hair Colour,2025-11-10,16,0,2,90,1502,1,Silver,Nellore,42,Female,0.0
BK01189,CUST0412,STYLIST06,Hair Spa,2025-08-01,10,4,0,60,952,1,Gold,Nellore,24,Male,0.0625
BK01190,CUST0446,STYLIST04,Pedicure,2025-07-14,11,0,0,45,404,1,Silver,Nellore,20,Male,0.0
BK01191,CUST0220,STYLIST03,Haircut,2024-06-30,14,6,1,30,392,1,Bronze,Nellore,49,Female,0.16666666666666663
BK01192,CUST0315,STYLIST01,Haircut,2025-10-14,12,1,7,30,287,1,Silver,Nellore,30,Female,0.2142857142857143
BK01193,CUST0287,STYLIST02,Facial,2025-04-13,10,6,1,60,608,0,Silver,Chennai,32,Male,0.1428571428571429
BK01194,CUST0437,STYLIST04,Manicure,2024-07-19,19,4,3,45,321,0,Bronze,Nellore,38,Female,0.09090909090909094
BK01195,CUST0167,STYLIST07,Facial,2025-10-31,11,4,3,60,945,1,Bronze,Nellore,25,Female,0.18181818181818177
BK01196,CUST0497,STYLIST10,Waxing,2026-03-07,16,5,14,30,248,1,Bronze,Chennai,27,Female,0.25
BK01197,CUST0426,STYLIST06,Waxing,2025-01-06,12,0,1,30,335,1,Silver,Nellore,61,Female,0.1428571428571429
BK01198,CUST0040,STYLIST09,Waxing,2024-10-21,17,0,0,30,412,1,Silver,Nellore,47,Male,0.25
BK01199,CUST0294,STYLIST07,Pedicure,2026-04-19,11,6,1,45,514,1,Silver,Hyderabad,46,Female,0.125
BK01200,CUST0091,STYLIST03,Hair Spa,2024-07-15,14,0,14,60,606,0,Silver,Nellore,37,Female,0.2222222222222222
BK01201,CUST0146,STYLIST02,Haircut,2025-06-17,15,1,1,30,345,1,Bronze,Nellore,39,Other,0.16666666666666663
BK01202,CUST0002,STYLIST09,Waxing,2025-07-11,10,4,2,30,463,1,Gold,Nellore,28,Female,0.0
BK01203,CUST0158,STYLIST07,Hair Colour,2024-11-04,12,0,2,90,1697,1,Gold,Chennai,20,Female,0.11111111111111116
BK01204,CUST0437,STYLIST04,Facial,2025-10-15,15,2,0,60,1077,1,Bronze,Nellore,38,Female,0.09090909090909094
BK01205,CUST0402,STYLIST04,Facial,2025-07-29,17,1,0,60,973,1,Gold,Nellore,23,Female,0.08333333333333337
BK01206,CUST0416,STYLIST06,Manicure,2025-12-28,17,6,0,45,377,1,Bronze,Bangalore,45,Female,0.16666666666666663
BK01207,CUST0216,STYLIST08,Hair Spa,2026-03-04,19,2,1,60,791,1,Bronze,Hyderabad,52,Female,0.0625
BK01208,CUST0357,STYLIST04,Manicure,2026-04-22,17,2,1,45,529,1,Platinum,Nellore,63,Male,0.0
BK01209,CUST0489,STYLIST06,Hair Spa,2025-01-27,15,0,3,60,516,1,Gold,Bangalore,44,Male,0.21052631578947367
BK01210,CUST0495,STYLIST04,Haircut,2024-08-01,16,3,2,30,297,1,Gold,Chennai,32,Female,0.0
BK01211,CUST0252,STYLIST03,Waxing,2026-02-01,11,6,1,30,210,1,Gold,Hyderabad,54,Female,0.125
BK01212,CUST0288,STYLIST06,Manicure,2024-06-09,11,6,2,45,566,1,Gold,Chennai,56,Male,0.08333333333333337
BK01213,CUST0208,STYLIST03,Haircut,2025-05-23,18,4,1,30,392,1,Bronze,Nellore,50,Female,0.0
BK01214,CUST0259,STYLIST05,Haircut,2026-02-28,18,5,7,30,303,1,Silver,Nellore,31,Female,0.0
BK01215,CUST0012,STYLIST02,Pedicure,2024-06-10,10,0,2,45,430,1,Silver,Nellore,32,Female,0.08333333333333337
BK01216,CUST0013,STYLIST04,Hair Colour,2025-02-03,17,0,2,90,963,1,Silver,Bangalore,43,Female,0.2857142857142857
BK01217,CUST0167,STYLIST03,Haircut,2025-06-08,12,6,1,30,237,1,Bronze,Nellore,25,Female,0.18181818181818177
BK01218,CUST0252,STYLIST09,Facial,2024-09-02,14,0,1,60,809,1,Gold,Hyderabad,54,Female,0.125
BK01219,CUST0489,STYLIST10,Hair Spa,2024-12-05,12,3,2,60,999,1,Gold,Bangalore,44,Male,0.21052631578947367
BK01220,CUST0462,STYLIST01,Hair Spa,2026-03-02,14,0,1,60,973,0,Bronze,Nellore,60,Female,0.125
BK01221,CUST0093,STYLIST03,Pedicure,2026-01-09,19,4,1,45,642,1,Bronze,Nellore,30,Female,0.0
BK01222,CUST0305,STYLIST09,Facial,2025-02-25,12,1,1,60,876,1,Bronze,Hyderabad,24,Female,0.25
BK01223,CUST0130,STYLIST01,Waxing,2025-12-05,14,4,1,30,220,1,Bronze,Bangalore,36,Male,0.2727272727272727
BK01224,CUST0413,STYLIST01,Hair Colour,2025-01-26,12,6,1,90,1589,1,Bronze,Nellore,52,Male,0.17647058823529416
BK01225,CUST0443,STYLIST09,Manicure,2026-01-08,18,3,3,45,561,1,Silver,Nellore,36,Female,0.0
BK01226,CUST0482,STYLIST07,Waxing,2025-04-15,19,1,0,30,465,1,Bronze,Hyderabad,53,Female,0.1875
BK01227,CUST0355,STYLIST07,Pedicure,2026-03-21,18,5,1,45,630,1,Gold,Nellore,20,Female,0.0
BK01228,CUST0446,STYLIST07,Waxing,2025-12-28,14,6,2,30,468,1,Silver,Nellore,20,Male,0.0
BK01229,CUST0292,STYLIST07,Bridal Package,2024-06-01,14,5,1,180,13787,1,Silver,Chennai,28,Male,0.11764705882352944
BK01230,CUST0072,STYLIST09,Pedicure,2026-03-06,12,4,0,45,650,1,Silver,Nellore,44,Female,0.08333333333333337
BK01231,CUST0044,STYLIST09,Haircut,2025-06-07,11,5,0,30,367,1,Bronze,Hyderabad,41,Female,0.125
BK01232,CUST0052,STYLIST01,Bridal Package,2024-05-10,12,4,1,180,11031,1,Silver,Nellore,45,Female,0.2727272727272727
BK01233,CUST0011,STYLIST03,Waxing,2025-08-29,19,4,2,30,419,1,Gold,Nellore,26,Female,0.08333333333333337
BK01234,CUST0417,STYLIST03,Bridal Package,2025-06-13,11,4,2,180,8440,1,Gold,Nellore,63,Male,0.0
BK01235,CUST0416,STYLIST01,Hair Colour,2024-10-10,17,3,2,90,1500,1,Bronze,Bangalore,45,Female,0.16666666666666663
BK01236,CUST0103,STYLIST01,Haircut,2024-08-09,15,4,0,30,295,0,Platinum,Nellore,59,Female,0.1333333333333333
BK01237,CUST0177,STYLIST08,Facial,2025-11-05,12,2,14,60,623,0,Gold,Nellore,22,Other,0.18181818181818177
BK01238,CUST0255,STYLIST07,Facial,2024-09-29,9,6,14,60,975,1,Bronze,Bangalore,29,Female,0.08333333333333337
BK01239,CUST0251,STYLIST01,Hair Colour,2024-12-26,11,3,2,90,1032,1,Silver,Chennai,29,Female,0.0
BK01240,CUST0357,STYLIST05,Facial,2025-01-09,13,3,0,60,944,1,Platinum,Nellore,63,Male,0.0
BK01241,CUST0062,STYLIST04,Manicure,2026-04-22,12,2,2,45,505,0,Platinum,Nellore,19,Male,0.5
BK01242,CUST0083,STYLIST01,Manicure,2025-10-12,18,6,0,45,583,1,Silver,Nellore,38,Female,0.08333333333333337
BK01243,CUST0264,STYLIST08,Haircut,2025-11-24,18,0,0,30,202,0,Bronze,Bangalore,60,Male,0.2222222222222222
BK01244,CUST0284,STYLIST10,Facial,2025-02-15,16,5,2,60,642,1,Bronze,Hyderabad,23,Female,0.09090909090909094
BK01245,CUST0077,STYLIST02,Haircut,2024-05-27,17,0,2,30,395,0,Bronze,Hyderabad,50,Male,0.3076923076923077
BK01246,CUST0171,STYLIST09,Haircut,2026-04-03,17,4,1,30,338,1,Silver,Nellore,54,Female,0.09090909090909094
BK01247,CUST0168,STYLIST09,Pedicure,2025-08-29,15,4,7,45,665,0,Gold,Nellore,29,Female,0.25
BK01248,CUST0309,STYLIST07,Haircut,2025-08-12,17,1,7,30,399,1,Bronze,Hyderabad,30,Female,0.125
BK01249,CUST0419,STYLIST10,Haircut,2024-12-03,16,1,2,30,261,1,Bronze,Chennai,57,Male,0.18181818181818177
BK01250,CUST0237,STYLIST05,Bridal Package,2026-02-12,15,3,1,180,6785,1,Gold,Nellore,30,Female,0.0
BK01251,CUST0035,STYLIST09,Pedicure,2025-01-02,10,3,3,45,581,1,Platinum,Nellore,42,Male,0.0714285714285714
BK01252,CUST0147,STYLIST07,Pedicure,2026-02-12,17,3,0,45,662,1,Bronze,Nellore,46,Female,0.0
BK01253,CUST0475,STYLIST07,Haircut,2025-12-16,9,1,2,30,318,1,Silver,Nellore,45,Female,0.11111111111111116
BK01254,CUST0033,STYLIST09,Hair Spa,2025-12-31,19,2,1,60,644,1,Bronze,Nellore,18,Female,0.0
BK01255,CUST0143,STYLIST09,Haircut,2024-10-16,10,2,2,30,355,1,Silver,Hyderabad,58,Female,0.0
BK01256,CUST0406,STYLIST02,Facial,2025-04-23,10,2,0,60,1101,1,Platinum,Hyderabad,40,Female,0.0
BK01257,CUST0184,STYLIST08,Hair Colour,2025-02-07,16,4,0,90,1591,1,Gold,Nellore,47,Female,0.0
BK01258,CUST0089,STYLIST08,Facial,2026-01-22,16,3,1,60,661,1,Silver,Nellore,47,Female,0.2222222222222222
BK01259,CUST0215,STYLIST07,Pedicure,2025-05-06,17,1,0,45,604,1,Bronze,Hyderabad,20,Female,0.3846153846153846
BK01260,CUST0119,STYLIST01,Pedicure,2025-12-11,17,3,1,45,625,1,Platinum,Hyderabad,21,Male,0.0
BK01261,CUST0434,STYLIST08,Hair Colour,2026-02-22,10,6,0,90,1957,1,Gold,Nellore,42,Female,0.1428571428571429
BK01262,CUST0253,STYLIST10,Haircut,2025-11-07,11,4,3,30,360,0,Platinum,Nellore,32,Female,0.2222222222222222
BK01263,CUST0362,STYLIST07,Waxing,2025-07-21,10,0,0,30,270,0,Gold,Hyderabad,57,Female,0.30000000000000004
BK01264,CUST0379,STYLIST06,Hair Spa,2025-05-17,15,5,0,60,602,1,Bronze,Nellore,61,Female,0.2727272727272727
BK01265,CUST0420,STYLIST02,Manicure,2024-09-22,15,6,0,45,491,1,Silver,Nellore,23,Female,0.0
BK01266,CUST0287,STYLIST04,Facial,2025-07-27,17,6,1,60,1038,1,Silver,Chennai,32,Male,0.1428571428571429
BK01267,CUST0269,STYLIST02,Hair Colour,2024-09-28,17,5,0,90,1200,1,Bronze,Bangalore,21,Female,0.1428571428571429
BK01268,CUST0200,STYLIST03,Pedicure,2024-12-27,11,4,2,45,415,1,Gold,Hyderabad,60,Female,0.0
BK01269,CUST0466,STYLIST01,Bridal Package,2025-11-04,16,1,1,180,10293,1,Silver,Nellore,52,Female,0.125
BK01270,CUST0374,STYLIST10,Hair Colour,2025-09-19,10,4,2,90,1703,1,Silver,Hyderabad,31,Female,0.2857142857142857
BK01271,CUST0307,STYLIST05,Waxing,2025-01-10,12,4,0,30,219,1,Bronze,Nellore,38,Female,0.2222222222222222
BK01272,CUST0064,STYLIST03,Manicure,2024-11-17,15,6,0,45,490,1,Silver,Nellore,56,Female,0.23076923076923073
BK01273,CUST0363,STYLIST06,Pedicure,2025-02-06,14,3,7,45,592,1,Silver,Nellore,60,Female,0.2222222222222222
BK01274,CUST0433,STYLIST02,Pedicure,2026-02-04,11,2,2,45,544,1,Silver,Nellore,54,Female,0.2857142857142857
BK01275,CUST0471,STYLIST01,Haircut,2024-12-11,20,2,0,30,360,0,Silver,Hyderabad,48,Male,0.30000000000000004
BK01276,CUST0258,STYLIST09,Waxing,2025-03-29,16,5,1,30,445,1,Silver,Nellore,34,Male,0.17647058823529416
BK01277,CUST0439,STYLIST03,Hair Spa,2024-05-15,15,2,2,60,869,1,Gold,Bangalore,18,Female,0.0714285714285714
BK01278,CUST0380,STYLIST05,Haircut,2026-04-29,10,2,1,30,201,1,Gold,Nellore,46,Male,0.0
BK01279,CUST0246,STYLIST02,Hair Colour,2025-08-20,16,2,0,90,1306,1,Bronze,Nellore,35,Male,0.15384615384615385
BK01280,CUST0363,STYLIST05,Manicure,2025-08-18,16,0,7,45,492,1,Silver,Nellore,60,Female,0.2222222222222222
BK01281,CUST0198,STYLIST07,Manicure,2025-06-10,15,1,2,45,311,0,Silver,Nellore,39,Male,0.19999999999999996
BK01282,CUST0171,STYLIST10,Haircut,2025-03-07,17,4,14,30,393,0,Silver,Nellore,54,Female,0.09090909090909094
BK01283,CUST0491,STYLIST05,Hair Colour,2024-09-18,18,2,1,90,826,1,Bronze,Chennai,26,Female,0.2222222222222222
BK01284,CUST0153,STYLIST03,Haircut,2025-11-24,16,0,3,30,347,1,Silver,Nellore,41,Female,0.23076923076923073
BK01285,CUST0150,STYLIST03,Hair Spa,2025-03-17,17,0,0,60,634,1,Bronze,Nellore,47,Female,0.23076923076923073
BK01286,CUST0046,STYLIST07,Hair Spa,2024-07-30,15,1,2,60,563,1,Gold,Bangalore,35,Female,0.2857142857142857
BK01287,CUST0416,STYLIST06,Haircut,2024-08-29,13,3,14,30,210,1,Bronze,Bangalore,45,Female,0.16666666666666663
BK01288,CUST0103,STYLIST05,Pedicure,2025-04-02,15,2,0,45,523,1,Platinum,Nellore,59,Female,0.1333333333333333
BK01289,CUST0465,STYLIST06,Haircut,2025-07-12,20,5,0,30,284,1,Silver,Chennai,51,Female,0.1428571428571429
BK01290,CUST0136,STYLIST04,Haircut,2025-10-24,11,4,0,30,376,1,Silver,Nellore,61,Female,0.3571428571428571
BK01291,CUST0079,STYLIST03,Pedicure,2024-09-30,9,0,3,45,553,0,Silver,Chennai,19,Male,0.19999999999999996
BK01292,CUST0257,STYLIST01,Hair Colour,2026-01-03,14,5,0,90,1290,1,Gold,Chennai,60,Female,0.25
BK01293,CUST0376,STYLIST02,Hair Spa,2025-08-19,12,1,3,60,988,1,Bronze,Nellore,42,Female,0.1333333333333333
BK01294,CUST0080,STYLIST07,Facial,2024-12-22,11,6,2,60,1003,1,Bronze,Nellore,38,Female,0.16666666666666663
BK01295,CUST0091,STYLIST08,Manicure,2025-08-23,19,5,0,45,327,1,Silver,Nellore,37,Female,0.2222222222222222
BK01296,CUST0035,STYLIST01,Haircut,2024-09-28,18,5,0,30,382,1,Platinum,Nellore,42,Male,0.0714285714285714
BK01297,CUST0192,STYLIST04,Waxing,2026-04-18,19,5,0,30,443,1,Gold,Chennai,20,Female,0.19999999999999996
BK01298,CUST0141,STYLIST09,Manicure,2026-01-09,11,4,1,45,376,1,Bronze,Nellore,49,Female,0.11111111111111116
BK01299,CUST0339,STYLIST05,Hair Colour,2024-08-16,18,4,0,90,1099,1,Gold,Nellore,39,Male,0.2222222222222222
BK01300,CUST0229,STYLIST03,Bridal Package,2025-10-27,12,0,0,180,8864,1,Bronze,Hyderabad,45,Female,0.25
BK01301,CUST0205,STYLIST01,Waxing,2024-06-10,16,0,0,30,287,1,Bronze,Nellore,44,Female,0.1428571428571429
BK01302,CUST0178,STYLIST02,Waxing,2025-12-16,19,1,7,30,492,1,Silver,Chennai,32,Female,0.33333333333333337
BK01303,CUST0469,STYLIST04,Haircut,2025-01-15,19,2,7,30,213,1,Silver,Chennai,41,Male,0.0
BK01304,CUST0360,STYLIST08,Haircut,2024-12-06,16,4,1,30,234,1,Silver,Nellore,34,Male,0.2222222222222222
BK01305,CUST0300,STYLIST07,Facial,2024-10-17,11,3,1,60,797,1,Bronze,Chennai,62,Male,0.0
BK01306,CUST0354,STYLIST03,Hair Colour,2026-01-09,11,4,2,90,819,1,Gold,Hyderabad,32,Female,0.18181818181818177
BK01307,CUST0277,STYLIST01,Haircut,2025-03-21,20,4,3,30,255,1,Silver,Nellore,64,Female,0.125
BK01308,CUST0374,STYLIST03,Manicure,2026-01-02,18,4,1,45,523,1,Silver,Hyderabad,31,Female,0.2857142857142857
BK01309,CUST0074,STYLIST10,Haircut,2025-10-10,17,4,2,30,239,1,Silver,Nellore,54,Female,0.15384615384615385
BK01310,CUST0389,STYLIST04,Haircut,2025-09-27,18,5,2,30,228,1,Bronze,Nellore,54,Male,0.2142857142857143
BK01311,CUST0301,STYLIST02,Facial,2025-03-01,15,5,1,60,632,1,Bronze,Nellore,51,Female,0.2142857142857143
BK01312,CUST0175,STYLIST08,Hair Spa,2026-02-10,12,1,0,60,729,0,Bronze,Nellore,33,Female,0.25
BK01313,CUST0236,STYLIST06,Haircut,2025-04-03,10,3,7,30,373,1,Gold,Hyderabad,33,Female,0.25
BK01314,CUST0236,STYLIST05,Hair Colour,2025-06-28,12,5,0,90,1360,1,Gold,Hyderabad,33,Female,0.25
BK01315,CUST0203,STYLIST02,Waxing,2026-02-14,11,5,3,30,215,1,Gold,Bangalore,39,Female,0.08333333333333337
BK01316,CUST0255,STYLIST04,Manicure,2026-05-04,19,0,0,45,358,0,Bronze,Bangalore,29,Female,0.08333333333333337
BK01317,CUST0243,STYLIST04,Haircut,2024-05-14,16,1,2,30,362,0,Gold,Hyderabad,43,Female,0.33333333333333337
BK01318,CUST0060,STYLIST04,Haircut,2025-05-26,18,0,1,30,284,1,Bronze,Hyderabad,33,Female,0.1428571428571429
BK01319,CUST0448,STYLIST06,Pedicure,2025-11-21,16,4,1,45,638,0,Silver,Nellore,22,Female,0.3076923076923077
BK01320,CUST0040,STYLIST01,Haircut,2025-05-26,20,0,14,30,310,1,Silver,Nellore,47,Male,0.25
BK01321,CUST0308,STYLIST04,Manicure,2025-07-17,11,3,2,45,530,1,Bronze,Chennai,62,Female,0.23076923076923073
BK01322,CUST0336,STYLIST09,Facial,2025-12-23,15,1,1,60,861,1,Silver,Chennai,32,Female,0.1428571428571429
BK01323,CUST0371,STYLIST07,Hair Spa,2026-02-20,20,4,0,60,588,0,Bronze,Hyderabad,54,Female,0.5
BK01324,CUST0150,STYLIST03,Hair Colour,2024-10-28,12,0,2,90,1994,1,Bronze,Nellore,47,Female,0.23076923076923073
BK01325,CUST0348,STYLIST02,Hair Colour,2024-05-04,11,5,1,90,1042,1,Bronze,Nellore,62,Female,0.23076923076923073
BK01326,CUST0153,STYLIST09,Haircut,2024-06-19,15,2,1,30,393,0,Silver,Nellore,41,Female,0.23076923076923073
BK01327,CUST0336,STYLIST01,Haircut,2026-02-26,10,3,7,30,289,1,Silver,Chennai,32,Female,0.1428571428571429
BK01328,CUST0069,STYLIST02,Facial,2024-05-20,14,0,1,60,1095,1,Silver,Hyderabad,57,Male,0.0
BK01329,CUST0409,STYLIST04,Hair Colour,2024-12-14,11,5,1,90,1313,1,Bronze,Bangalore,47,Male,0.19999999999999996
BK01330,CUST0182,STYLIST08,Pedicure,2025-12-30,15,1,1,45,401,1,Silver,Nellore,44,Male,0.36363636363636365
BK01331,CUST0211,STYLIST01,Pedicure,2025-04-30,14,2,0,45,626,1,Platinum,Nellore,18,Female,0.07692307692307687
BK01332,CUST0056,STYLIST07,Facial,2025-12-02,10,1,1,60,963,1,Bronze,Nellore,47,Female,0.16666666666666663
BK01333,CUST0241,STYLIST07,Hair Colour,2026-01-10,10,5,2,90,1289,1,Bronze,Nellore,24,Female,0.23076923076923073
BK01334,CUST0099,STYLIST05,Waxing,2025-03-22,16,5,1,30,301,1,Gold,Nellore,36,Male,0.08333333333333337
BK01335,CUST0331,STYLIST05,Bridal Package,2025-04-02,10,2,0,180,5195,1,Bronze,Chennai,32,Female,0.0
BK01336,CUST0355,STYLIST01,Facial,2026-03-28,11,5,1,60,1140,1,Gold,Nellore,20,Female,0.0
BK01337,CUST0086,STYLIST01,Waxing,2025-01-12,11,6,0,30,361,1,Bronze,Nellore,41,Female,0.09999999999999998
BK01338,CUST0092,STYLIST04,Hair Colour,2026-02-12,18,3,7,90,1628,1,Gold,Bangalore,60,Female,0.1333333333333333
BK01339,CUST0435,STYLIST09,Hair Colour,2025-01-06,15,0,3,90,1888,1,Bronze,Nellore,39,Female,0.2666666666666667
BK01340,CUST0127,STYLIST06,Facial,2025-05-16,16,4,2,60,903,1,Gold,Bangalore,48,Female,0.1428571428571429
BK01341,CUST0169,STYLIST02,Haircut,2024-11-24,13,6,3,30,234,1,Platinum,Nellore,23,Female,0.0
BK01342,CUST0279,STYLIST10,Facial,2024-05-08,10,2,1,60,810,1,Silver,Hyderabad,31,Female,0.08333333333333337
BK01343,CUST0051,STYLIST10,Haircut,2024-10-17,15,3,1,30,311,1,Gold,Nellore,46,Female,0.0
BK01344,CUST0380,STYLIST05,Waxing,2024-09-08,9,6,3,30,251,1,Gold,Nellore,46,Male,0.0
BK01345,CUST0429,STYLIST10,Pedicure,2024-12-23,10,0,0,45,501,1,Platinum,Nellore,52,Female,0.06666666666666665
BK01346,CUST0449,STYLIST03,Manicure,2024-10-03,15,3,0,45,385,1,Bronze,Nellore,41,Female,0.09090909090909094
BK01347,CUST0395,STYLIST03,Haircut,2025-10-19,12,6,2,30,274,1,Silver,Hyderabad,19,Female,0.19999999999999996
BK01348,CUST0240,STYLIST05,Haircut,2025-12-03,11,2,0,30,260,1,Silver,Nellore,42,Female,0.3846153846153846
BK01349,CUST0492,STYLIST08,Facial,2025-10-09,11,3,0,60,692,1,Bronze,Nellore,44,Female,0.18181818181818177
BK01350,CUST0282,STYLIST01,Hair Colour,2026-01-11,15,6,0,90,1699,1,Bronze,Nellore,47,Female,0.0
BK01351,CUST0136,STYLIST02,Pedicure,2025-01-11,12,5,0,45,539,1,Silver,Nellore,61,Female,0.3571428571428571
BK01352,CUST0389,STYLIST09,Hair Colour,2026-04-08,9,2,0,90,1451,1,Bronze,Nellore,54,Male,0.2142857142857143
BK01353,CUST0245,STYLIST04,Hair Colour,2025-11-09,17,6,3,90,1505,1,Silver,Nellore,44,Female,0.08333333333333337
BK01354,CUST0470,STYLIST05,Manicure,2025-03-01,11,5,0,45,558,1,Silver,Nellore,44,Female,0.18181818181818177
BK01355,CUST0319,STYLIST05,Manicure,2024-05-29,17,2,2,45,434,1,Bronze,Nellore,52,Female,0.30000000000000004
BK01356,CUST0338,STYLIST05,Facial,2025-02-25,12,1,2,60,678,0,Silver,Chennai,63,Female,0.375
BK01357,CUST0032,STYLIST06,Manicure,2026-03-08,17,6,14,45,336,1,Gold,Chennai,31,Female,0.07692307692307687
BK01358,CUST0198,STYLIST06,Facial,2025-01-11,10,5,2,60,636,1,Silver,Nellore,39,Male,0.19999999999999996
BK01359,CUST0140,STYLIST04,Facial,2026-02-25,20,2,0,60,1084,1,Silver,Chennai,27,Female,0.10526315789473684
BK01360,CUST0352,STYLIST05,Waxing,2025-03-23,11,6,2,30,318,1,Gold,Chennai,47,Female,0.09999999999999998
BK01361,CUST0473,STYLIST07,Haircut,2024-05-29,11,2,1,30,254,0,Bronze,Nellore,50,Other,0.33333333333333337
BK01362,CUST0008,STYLIST01,Waxing,2025-03-11,15,1,1,30,226,1,Bronze,Hyderabad,44,Female,0.16666666666666663
BK01363,CUST0350,STYLIST10,Hair Colour,2025-09-03,18,2,2,90,1304,1,Silver,Hyderabad,38,Female,0.18181818181818177
BK01364,CUST0068,STYLIST05,Waxing,2024-07-03,11,2,2,30,348,1,Gold,Chennai,36,Female,0.08333333333333337
BK01365,CUST0421,STYLIST04,Hair Spa,2026-03-18,14,2,2,60,789,1,Gold,Hyderabad,35,Male,0.05555555555555558
BK01366,CUST0397,STYLIST01,Haircut,2025-10-21,15,1,0,30,389,1,Bronze,Hyderabad,63,Female,0.16666666666666663
BK01367,CUST0146,STYLIST07,Hair Colour,2025-12-10,10,2,2,90,1891,1,Bronze,Nellore,39,Other,0.16666666666666663
BK01368,CUST0344,STYLIST06,Facial,2024-09-03,12,1,2,60,959,1,Gold,Nellore,56,Female,0.0
BK01369,CUST0150,STYLIST07,Hair Colour,2026-04-19,16,6,2,90,821,1,Bronze,Nellore,47,Female,0.23076923076923073
BK01370,CUST0049,STYLIST06,Manicure,2026-01-12,19,0,1,45,451,1,Bronze,Nellore,58,Female,0.33333333333333337
